datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,snow,windspeed,winddir,visibility,uvindex,sunrise,sunset,conditions,description,icon
12/28/2019,11.6,5.8,8.5,11.6,3.4,7.4,68.6,0.23,100,4.17,0,18,269.5,14.1,3,12/28/2019 7:19:20 AM,12/28/2019 4:35:50 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
12/29/2019,7.1,5,6,5.7,2,3.9,71.5,2.007,100,29.17,0,17.9,35.6,12.9,2,12/29/2019 7:19:35 AM,12/29/2019 4:36:34 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
12/30/2019,6.1,3.8,5.2,3.4,-1.4,0.6,92.7,1.8,100,87.5,0,38.9,39.5,6.2,1,12/30/2019 7:19:48 AM,12/30/2019 4:37:19 PM,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
12/31/2019,7.2,3.8,5.3,4.8,-1,2.5,82.6,1.417,100,20.83,0,13,306.4,15.4,2,12/31/2019 7:19:59 AM,12/31/2019 4:38:06 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1/1/2020,5,1.7,3.6,2.8,-2.8,-0.1,56.8,0.768,100,4.17,0,30.8,269,16,2,1/1/2020 7:20:08 AM,1/1/2020 4:38:55 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
1/2/2020,8.9,0.7,4.8,7.7,-3.5,2,60.2,0.929,100,12.5,0,20.1,258.8,16,4,1/2/2020 7:20:14 AM,1/2/2020 4:39:46 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
1/3/2020,8.4,6.7,7.6,7.4,4.9,6.2,83.9,0.686,100,50,0,11.1,257.9,15.2,1,1/3/2020 7:20:18 AM,1/3/2020 4:40:38 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
1/4/2020,9.4,6.7,8.3,9.4,5.6,7.4,93.5,3.712,100,33.33,0,11.1,294.3,8.5,1,1/4/2020 7:20:20 AM,1/4/2020 4:41:32 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1/5/2020,7.1,2.8,4.6,6.6,-0.5,2.5,53,0,0,0,0.1,15,268.9,16,5,1/5/2020 7:20:20 AM,1/5/2020 4:42:27 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1/6/2020,7.2,0.6,3.9,4.2,-3.5,0.4,67.6,0.529,100,16.67,0.1,23.8,257.6,14.1,4,1/6/2020 7:20:17 AM,1/6/2020 4:43:23 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow
1/7/2020,6.7,3.3,4.7,6.1,0.5,2.4,56.8,0,0,0,0,16.5,280.6,15.7,2,1/7/2020 7:20:12 AM,1/7/2020 4:44:21 PM,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
1/8/2020,6.6,-0.7,2.5,4.5,-3.8,-0.8,61.3,0,0,0,0,24.1,268.6,15.3,4,1/8/2020 7:20:05 AM,1/8/2020 4:45:20 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1/9/2020,2.1,-3.4,-0.6,0.7,-7.8,-3.7,46.9,0,0,0,0,14.4,267.2,16,5,1/9/2020 7:19:56 AM,1/9/2020 4:46:21 PM,Clear,Clear conditions throughout the day.,clear-day
1/10/2020,11.7,1.1,6.5,11.7,-2.9,4.3,72,0,0,0,0,21.7,265.1,16,3,1/10/2020 7:19:44 AM,1/10/2020 4:47:23 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1/11/2020,18.4,11.1,14.7,18.4,11.1,14.7,73.2,0,0,0,0,26,257.8,16,4,1/11/2020 7:19:30 AM,1/11/2020 4:48:25 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1/12/2020,19.4,9.3,15.7,19.4,7.6,15.7,61.9,0.315,100,20.83,0,36.5,268.6,15.5,5,1/12/2020 7:19:14 AM,1/12/2020 4:49:29 PM,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain
1/13/2020,8.7,3.8,6.5,7.8,-0.5,4.3,73.3,0,0,0,0,21.7,40,14.3,1,1/13/2020 7:18:56 AM,1/13/2020 4:50:34 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1/14/2020,7.8,4.9,6.3,6.6,1.9,4.3,84.1,0.112,100,8.33,0,16.3,252.5,11,2,1/14/2020 7:18:35 AM,1/14/2020 4:51:40 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1/15/2020,11.6,6.1,8.2,11.6,3.5,7,70.8,0,0,0,0,14.7,257.1,13.7,5,1/15/2020 7:18:12 AM,1/15/2020 4:52:46 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1/16/2020,9.9,2.2,6.7,8.5,-0.3,4.6,67.1,0.651,100,29.17,0,24.1,128.8,12.8,3,1/16/2020 7:17:47 AM,1/16/2020 4:53:54 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
1/17/2020,2.1,-4,-1.3,-0.3,-9.3,-4.6,43.7,0,0,0,0,15,307.5,15.8,5,1/17/2020 7:17:20 AM,1/17/2020 4:55:02 PM,Clear,Clear conditions throughout the day.,clear-day
1/18/2020,2.9,-5.1,-2.3,-1.3,-9.8,-5.6,68.3,3.762,100,41.67,1.3,27.6,247.3,11.9,2,1/18/2020 7:16:51 AM,1/18/2020 4:56:11 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow
1/19/2020,7.1,0.6,4,6.1,-1.7,1.5,66.3,0,0,0,0.8,21.5,290.7,15.4,5,1/19/2020 7:16:19 AM,1/19/2020 4:57:21 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1/20/2020,2.6,-5.1,-1.8,0.4,-9.5,-5.2,47.5,0,0,0,0.1,18.3,305.1,16,5,1/20/2020 7:15:46 AM,1/20/2020 4:58:31 PM,Clear,Clear conditions throughout the day.,clear-day
1/21/2020,3.1,-4.5,-1.6,-0.1,-9,-4.7,54.3,0,0,0,0,16.2,346.5,16,5,1/21/2020 7:15:10 AM,1/21/2020 4:59:42 PM,Clear,Clear conditions throughout the day.,clear-day
1/22/2020,5.6,-2.2,0.9,3.9,-6.1,-1.6,56.6,0.23,100,4.17,0,12.9,233.6,16,5,1/22/2020 7:14:33 AM,1/22/2020 5:00:54 PM,"Snow, Rain",Clear conditions throughout the day with morning rain.,rain
1/23/2020,7.2,0,3.6,7.2,-3.5,1.6,57.8,0,0,0,0,11.2,252.4,15.9,4,1/23/2020 7:13:53 AM,1/23/2020 5:02:06 PM,Clear,Clear conditions throughout the day.,clear-day
1/24/2020,11.5,3.3,6.5,11.5,1,4.8,56.3,0,0,0,0,22,49.5,15.2,5,1/24/2020 7:13:11 AM,1/24/2020 5:03:18 PM,Clear,Clear conditions throughout the day.,clear-day
1/25/2020,10,4.3,6.6,10,-0.8,3,87.3,1.997,100,33.33,0,33.5,283.8,16,1,1/25/2020 7:12:28 AM,1/25/2020 5:04:31 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1/26/2020,8.8,3.4,5.5,6.5,0.4,2.4,70.2,0,0,0,0,22.4,267.2,16,5,1/26/2020 7:11:42 AM,1/26/2020 5:05:44 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1/27/2020,8.3,3.3,5.1,6.3,-0.8,2,63,0.469,100,4.17,0,22.3,269,16,2,1/27/2020 7:10:55 AM,1/27/2020 5:06:58 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
1/28/2020,7.1,3.8,4.8,5.6,0.3,3.3,56.8,0.23,100,4.17,0,14.9,293.1,16,3,1/28/2020 7:10:05 AM,1/28/2020 5:08:11 PM,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1/29/2020,7,1.1,3.5,7,-2.4,1.4,48.7,0.23,100,4.17,0,14.6,358.2,16,6,1/29/2020 7:09:14 AM,1/29/2020 5:09:25 PM,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain
1/30/2020,4.2,-1.8,1.2,3.7,-7.9,-1.8,60.1,0,0,0,0,22.3,43.8,16,5,1/30/2020 7:08:21 AM,1/30/2020 5:10:39 PM,Clear,Clear conditions throughout the day.,clear-day
1/31/2020,6.1,2.1,4.2,6.1,-1.3,2.4,74.8,0.497,100,8.33,0,21.5,49.4,15.8,2,1/31/2020 7:07:26 AM,1/31/2020 5:11:53 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
2/1/2020,6.1,3.8,4.7,5.4,0.7,2.9,84,0.235,100,8.33,0,18.5,265,10.9,1,2/1/2020 7:06:30 AM,2/1/2020 5:13:08 PM,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
2/2/2020,6.2,2.2,3.9,4.5,-1.6,1,78.7,0.561,100,33.33,0,25.6,277.5,14.3,4,2/2/2020 7:05:32 AM,2/2/2020 5:14:22 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
2/3/2020,13.8,2.9,8.1,13.8,-0.5,6.7,68.3,0.704,100,16.67,0,14.7,274.5,15.5,5,2/3/2020 7:04:32 AM,2/3/2020 5:15:36 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
2/4/2020,13.9,6.1,9.5,13.9,3.6,8.6,76.8,0.235,100,8.33,0,14.6,43.2,15.7,2,2/4/2020 7:03:30 AM,2/4/2020 5:16:51 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
2/5/2020,10.6,4.3,6,10.6,0.5,4,64.8,0,0,0,0,18,39.8,15.8,1,2/5/2020 7:02:27 AM,2/5/2020 5:18:05 PM,Overcast,Cloudy skies throughout the day.,cloudy
2/6/2020,5.6,3.2,4.6,2.3,-0.5,1,90.8,3.089,100,41.67,0,26.9,314.4,6.5,1,2/6/2020 7:01:22 AM,2/6/2020 5:19:19 PM,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
2/7/2020,12.2,1.6,5.4,12.2,-2.5,2.3,81.1,2.088,100,58.33,0,45.5,315.7,9.4,2,2/7/2020 7:00:16 AM,2/7/2020 5:20:34 PM,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
2/8/2020,6,-0.1,2.6,3.3,-4.4,-0.8,50.3,0.23,100,4.17,0,30.5,42.6,16,4,2/8/2020 6:59:08 AM,2/8/2020 5:21:48 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
2/9/2020,7.1,1,4,6,-4,0.9,69.1,0.46,100,8.33,17.1,12.9,283.8,16,5,2/9/2020 6:57:59 AM,2/9/2020 5:23:02 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow
2/10/2020,7.9,5.7,6.5,5.9,2.2,3.9,81,4.781,100,54.17,0,20,263.8,13.2,1,2/10/2020 6:56:48 AM,2/10/2020 5:24:15 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
2/11/2020,9.3,6.2,7.6,8.2,5.3,6.9,90.4,5.322,100,54.17,0,9,310.9,8.8,1,2/11/2020 6:55:36 AM,2/11/2020 5:25:29 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
2/12/2020,8.3,4.3,5.9,6.7,0.2,4,54.6,0.025,100,8.33,0,20.6,72.3,15.8,5,2/12/2020 6:54:22 AM,2/12/2020 5:26:42 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
2/13/2020,6.2,2.9,4.7,6.2,1.3,3.2,88.2,6.382,100,58.33,0,12.9,270.1,8.9,1,2/13/2020 6:53:07 AM,2/13/2020 5:27:56 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
2/14/2020,4.4,-5.7,0.7,2.4,-8.6,-2.3,48.4,0,0,0,0,22.4,229,15.8,6,2/14/2020 6:51:51 AM,2/14/2020 5:29:08 PM,Clear,Clear conditions throughout the day.,clear-day
2/15/2020,-0.1,-7.3,-3.5,-4.1,-12.8,-7.7,58,0,0,0,0,20,204.4,16,6,2/15/2020 6:50:34 AM,2/15/2020 5:30:21 PM,Clear,Clear conditions throughout the day.,clear-day
2/16/2020,7.7,-1.2,2.9,7.7,-7.3,-0.1,65.5,0,0,0,0,29.3,252.4,16,3,2/16/2020 6:49:15 AM,2/16/2020 5:31:34 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2/17/2020,11.1,3.8,6.9,11.1,0.6,5.5,52,0.23,100,4.17,0,29.3,287.7,15.8,6,2/17/2020 6:47:55 AM,2/17/2020 5:32:46 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
2/18/2020,8.8,3.8,6,7.2,-1,3.1,74.8,0,0,0,0,23.7,48.9,13,1,2/18/2020 6:46:35 AM,2/18/2020 5:33:58 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2/19/2020,11,2.1,7.1,11,-1.3,5.9,47.4,0,0,0,0,18.4,305.1,15.4,7,2/19/2020 6:45:13 AM,2/19/2020 5:35:09 PM,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
2/20/2020,2.8,-1.7,0.9,1.6,-4.5,-1.8,44.5,0.23,100,4.17,0,23.5,280.6,16,4,2/20/2020 6:43:49 AM,2/20/2020 5:36:21 PM,"Snow, Rain",Clear conditions throughout the day with afternoon rain.,rain
2/21/2020,3.3,-4,-0.6,0.3,-8.9,-4.4,44.9,0.23,100,4.17,0,18.3,291,16,7,2/21/2020 6:42:25 AM,2/21/2020 5:37:32 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
2/22/2020,10.6,-0.7,4.4,10.6,-6,0.9,35.9,0,0,0,0,22.4,257.9,16,7,2/22/2020 6:41:00 AM,2/22/2020 5:38:42 PM,Clear,Clear conditions throughout the day.,clear-day
2/23/2020,13.8,2.3,7.7,13.8,-0.7,6.3,36.2,0.23,100,4.17,0,22.3,269.3,16,7,2/23/2020 6:39:34 AM,2/23/2020 5:39:53 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
2/24/2020,16.7,4.4,8.8,16.7,2.6,7.9,52.5,0,0,0,0,11.2,72.3,15.8,7,2/24/2020 6:38:07 AM,2/24/2020 5:41:03 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2/25/2020,9.5,7.2,8.5,9.5,5.6,7.6,80.8,0.909,100,45.83,0,18.2,308.9,13.2,2,2/25/2020 6:36:39 AM,2/25/2020 5:42:13 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
2/26/2020,8.3,7.2,7.8,6.5,3.2,5.3,91.6,0.235,100,8.33,0,27.7,50.1,10.2,1,2/26/2020 6:35:10 AM,2/26/2020 5:43:22 PM,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
2/27/2020,7.1,0.6,4.8,4.8,-6.2,0.1,63.4,2.94,100,33.33,0,40.3,279.1,15.5,6,2/27/2020 6:33:41 AM,2/27/2020 5:44:32 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
2/28/2020,5.6,-1.2,2,1.3,-7.9,-3.5,44.5,0.46,100,8.33,0,33.6,262,16,7,2/28/2020 6:32:10 AM,2/28/2020 5:45:40 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
2/29/2020,3.2,-1.7,0.3,0.4,-6.6,-3.3,45.2,0,0,0,0,25.6,72.3,16,6,2/29/2020 6:30:39 AM,2/29/2020 5:46:49 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
3/1/2020,8.7,-2.9,2.4,7.9,-7.4,-0.4,46.3,0,0,0,0,22,269.7,16,8,3/1/2020 6:29:07 AM,3/1/2020 5:47:57 PM,Clear,Clear conditions throughout the day.,clear-day
3/2/2020,14.3,3.9,9.1,14.3,1.8,8.4,53.3,0.23,100,4.17,0,22.3,290.4,16,7,3/2/2020 6:27:35 AM,3/2/2020 5:49:05 PM,Rain,Clear conditions throughout the day with morning rain.,rain
3/3/2020,14.7,8.9,11.1,14.7,7.8,10.9,77.4,0.389,100,29.17,0,14.7,231,14.3,5,3/3/2020 6:26:01 AM,3/3/2020 5:50:13 PM,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
3/4/2020,13.8,7.2,10.2,13.8,3.2,8.9,50.6,0.25,100,12.5,0,39.5,269.3,16,7,3/4/2020 6:24:28 AM,3/4/2020 5:51:20 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
3/5/2020,12.1,4.3,7.6,12.1,2.3,6.5,52,0,0,0,0,14.4,239.7,16,7,3/5/2020 6:22:53 AM,3/5/2020 5:52:27 PM,Clear,Clear conditions throughout the day.,clear-day
3/6/2020,7.8,3.8,5.5,5.2,-0.5,2.9,79.7,0.726,100,37.5,0,25.6,37.3,14.9,2,3/6/2020 6:21:18 AM,3/6/2020 5:53:34 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
3/7/2020,11,3.3,5.9,11,1.1,4.4,49.3,0,0,0,0,13,32.9,16,8,3/7/2020 6:19:43 AM,3/7/2020 5:54:41 PM,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
3/8/2020,15,2.2,8,15,-0.5,6.6,38,0,0,0,0,18.2,259.8,16,7,3/8/2020 7:18:07 AM,3/8/2020 6:55:47 PM,Clear,Clear conditions throughout the day.,clear-day
3/9/2020,21.7,6.8,13.5,21.7,4.6,12.6,35.1,0,0,0,0,22,42.6,15.8,8,3/9/2020 7:16:30 AM,3/9/2020 6:56:53 PM,Clear,Clear conditions throughout the day.,clear-day
3/10/2020,17.3,11.2,14.6,17.3,11.2,14.6,54.7,0,0,0,0,28.7,265,16,4,3/10/2020 7:14:53 AM,3/10/2020 6:57:59 PM,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
3/11/2020,14.4,7.1,10.7,14.4,5.7,10.3,50.5,0,0,0,0,24.1,283.8,16,6,3/11/2020 7:13:16 AM,3/11/2020 6:59:05 PM,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
3/12/2020,8.9,6.7,8.2,8.4,5,6.5,67.9,0.042,100,8.33,0,22.3,41.5,15.7,2,3/12/2020 7:11:39 AM,3/12/2020 7:00:10 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
3/13/2020,20.7,8.2,12.9,20.7,5,12.1,70.2,1.312,100,29.17,0,23.8,305.1,13,7,3/13/2020 7:10:01 AM,3/13/2020 7:01:15 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
3/14/2020,14.9,6.7,10.1,14.9,3.8,9.5,36,0,0,0,0,14.5,291.6,16,8,3/14/2020 7:08:22 AM,3/14/2020 7:02:20 PM,Clear,Clear conditions throughout the day.,clear-day
3/15/2020,13.7,6.6,9.1,13.7,3.8,8,40.8,0,0,0,0,20.3,39.9,16,8,3/15/2020 7:06:44 AM,3/15/2020 7:03:25 PM,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
3/16/2020,7.8,1.6,5.2,5.7,-4.2,1.6,50.3,0,0,0,0,28.9,233.6,15.8,8,3/16/2020 7:05:05 AM,3/16/2020 7:04:29 PM,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
3/17/2020,11.7,5.6,8.3,11.7,3.1,7.2,78.5,0.484,100,33.33,0,16.2,271,15.9,5,3/17/2020 7:03:26 AM,3/17/2020 7:05:34 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
3/18/2020,12.1,6.1,8.8,12.1,3.9,7.9,50.2,0,0,0,0,14.4,250.9,16,7,3/18/2020 7:01:47 AM,3/18/2020 7:06:38 PM,Clear,Clear conditions throughout the day.,clear-day
3/19/2020,10.7,6.1,8.3,10.7,2.5,6.3,82.6,1.716,100,37.5,0,21.7,244.9,13.8,3,3/19/2020 7:00:08 AM,3/19/2020 7:07:42 PM,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
3/20/2020,22.9,8.4,13.7,22.9,6.5,13.3,77.5,0,0,0,0,23.6,253.5,12.7,5,3/20/2020 6:58:29 AM,3/20/2020 7:08:46 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
3/21/2020,19,6.6,10.5,19,3.4,9.5,43.6,0,0,0,0,22.3,39.6,16,8,3/21/2020 6:56:49 AM,3/21/2020 7:09:50 PM,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
3/22/2020,8.3,2.1,4.9,5.5,-3.4,1,44.8,0,0,0,0,25.7,55.4,16,7,3/22/2020 6:55:10 AM,3/22/2020 7:10:53 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
3/23/2020,5.6,3.8,4.2,5.6,-1.9,0.1,82.3,14.275,100,50,0,14.3,252.5,14.2,1,3/23/2020 6:53:30 AM,3/23/2020 7:11:57 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
3/24/2020,14.2,3.3,8,14.2,0.1,6.8,66.4,0,0,0,0,20,331.5,16,8,3/24/2020 6:51:51 AM,3/24/2020 7:13:00 PM,Clear,Clear conditions throughout the day.,clear-day
3/25/2020,7.2,5.6,6.5,3.9,1.4,2.9,72.5,0.019,100,4.17,0,34.7,31.9,16,2,3/25/2020 6:50:11 AM,3/25/2020 7:14:04 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
3/26/2020,15.5,4.3,8.7,15.5,1,7.4,62,0,0,0,0,20,37.6,16,8,3/26/2020 6:48:32 AM,3/26/2020 7:15:07 PM,Clear,Clear conditions throughout the day.,clear-day
3/27/2020,21,10,14.3,21,10,14.3,53,0,0,0,0,14.5,264.1,16,9,3/27/2020 6:46:53 AM,3/27/2020 7:16:10 PM,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
3/28/2020,12.8,7.8,9.5,12.8,4.1,7.5,66.2,0.672,100,41.67,0,25.6,41.6,14.3,2,3/28/2020 6:45:14 AM,3/28/2020 7:17:13 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
3/29/2020,8.3,7.2,7.9,5.5,2.7,4.3,92.8,0.108,100,29.17,0,34.9,33.1,6.5,1,3/29/2020 6:43:35 AM,3/29/2020 7:18:16 PM,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
3/30/2020,10,6.6,8.3,10,3.6,6.9,85.3,0.075,100,4.17,0,21.5,262.1,15.7,3,3/30/2020 6:41:56 AM,3/30/2020 7:19:19 PM,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
3/31/2020,7.9,5.6,6.7,7.2,1.5,4.5,79.7,0.103,100,8.33,0,23.7,89.7,15.5,3,3/31/2020 6:40:17 AM,3/31/2020 7:20:22 PM,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
4/1/2020,14.2,4.3,8.7,14.2,0.2,6.9,55.9,0,0,0,0,28.8,242.4,16,9,4/1/2020 6:38:39 AM,4/1/2020 7:21:25 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
4/2/2020,16,4.3,10,16,2.9,9.5,45.9,0,0,0,0,21.3,103.1,16,9,4/2/2020 6:37:01 AM,4/2/2020 7:22:28 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
4/3/2020,11.6,7.8,10.2,11.6,6.1,9.9,67,0.429,100,37.5,0,25.8,53.8,16,5,4/3/2020 6:35:23 AM,4/3/2020 7:23:31 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
4/4/2020,16.1,8.3,11,16.1,5.9,10.2,71.5,0.02,100,8.33,0,18.4,43.7,15.5,9,4/4/2020 6:33:46 AM,4/4/2020 7:24:33 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
4/5/2020,18.3,7.9,11.4,18.3,6.9,11.2,75.7,0,0,0,0,13,263.4,16,8,4/5/2020 6:32:09 AM,4/5/2020 7:25:36 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
4/6/2020,19.7,10,13.9,19.7,8.5,13.8,52.7,0.11,100,12.5,0,21.7,353.7,16,9,4/6/2020 6:30:33 AM,4/6/2020 7:26:39 PM,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain
4/7/2020,18.9,10.1,14,18.9,10.1,14,40.3,0,0,0,0,12.9,250.7,16,8,4/7/2020 6:28:56 AM,4/7/2020 7:27:42 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
4/8/2020,19.2,10,14.1,19.2,10,14.1,71.4,0.325,100,12.5,0,13.9,36.4,15.5,7,4/8/2020 6:27:21 AM,4/8/2020 7:28:45 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
4/9/2020,14.4,8.4,10.9,14.4,6.5,10.5,71.3,1.157,100,16.67,0,16.6,268.6,15.7,4,4/9/2020 6:25:46 AM,4/9/2020 7:29:48 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
4/10/2020,9.4,4.3,7.1,8.1,-0.2,4.6,54.9,0.019,100,8.33,0,23.8,248.7,16,5,4/10/2020 6:24:11 AM,4/10/2020 7:30:50 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
4/11/2020,13.8,4.3,9.1,13.8,0.5,8.4,37.9,0,0,0,0,23.8,72.3,16,9,4/11/2020 6:22:37 AM,4/11/2020 7:31:53 PM,Clear,Clear conditions throughout the day.,clear-day
4/12/2020,18.2,7.8,12.3,18.2,7.4,12.2,52.7,0,0,0,0,14.6,47.1,16,8,4/12/2020 6:21:03 AM,4/12/2020 7:32:56 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
4/13/2020,18.4,12.2,14.6,18.4,12.2,14.6,85.8,29.297,100,75,0,28.9,262.1,12.2,1,4/13/2020 6:19:30 AM,4/13/2020 7:33:59 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
4/14/2020,16,8.8,11.8,16,7.6,11.5,47.8,0,0,0,0,16.6,252.4,16,8,4/14/2020 6:17:58 AM,4/14/2020 7:35:02 PM,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
4/15/2020,12.7,6.1,9.5,12.7,3.8,8.5,41.9,0,0,0,0,18.3,72.3,16,10,4/15/2020 6:16:27 AM,4/15/2020 7:36:05 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
4/16/2020,11,5,8.2,11,3.4,6.2,41.9,0.23,100,4.17,0,22.4,267.8,16,9,4/16/2020 6:14:56 AM,4/16/2020 7:37:08 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
4/17/2020,10,3.3,6.5,10,0,4.2,52,0.013,100,4.17,0,28.8,274.5,16,8,4/17/2020 6:13:26 AM,4/17/2020 7:38:10 PM,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
4/18/2020,8.8,6.6,7.4,8.2,3.4,5.6,78,0.669,100,50,0,18.2,44.3,14.7,2,4/18/2020 6:11:56 AM,4/18/2020 7:39:13 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
4/19/2020,16.2,4.4,10.4,16.2,1.1,9.4,50.1,0,0,0,0,23.5,252.4,16,9,4/19/2020 6:10:28 AM,4/19/2020 7:40:16 PM,Clear,Clear conditions throughout the day.,clear-day
4/20/2020,13.8,9.4,11.9,13.8,7.7,11.8,47.8,0,0,0,0,14.6,47.9,16,6,4/20/2020 6:09:00 AM,4/20/2020 7:41:19 PM,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
